処理時間	平方根和の差	世代交代数	個体集団内の個体の数	エリート保存戦略で残す個体の数	トーナメント選択で無作為抽出する個体の数	突然変異確率	フロイド問題におけるN	選択方式	交叉方式
0.144335	0.000565	1000	100	1	1	0.010000	32	トーナメント選択	1点交叉
0.154666	0.000344	1000	100	1	1	0.010000	32	ランキング選択	2点交叉
0.179424	0.000375	1000	100	1	1	0.010000	32	ランキング選択	一様交叉
0.155659	0.000504	1000	100	1	1	0.010000	32	ランキング選択	1点交叉
0.274778	0.000083	1000	100	1	1	0.010000	64	トーナメント選択	2点交叉
0.338592	0.000397	1000	100	1	1	0.010000	64	トーナメント選択	一様交叉
0.283381	0.000158	1000	100	1	1	0.010000	64	トーナメント選択	1点交叉
0.320478	0.000562	1000	100	1	1	0.010000	64	ランキング選択	2点交叉
0.334079	0.000086	1000	100	1	1	0.010000	64	ランキング選択	一様交叉
0.284926	0.000089	1000	100	1	1	0.010000	64	ランキング選択	1点交叉
0.081050	0.000970	1000	100	1	1	0.010000	16	トーナメント選択	2点交叉
0.093938	0.000970	1000	100	1	1	0.010000	16	トーナメント選択	一様交叉
0.085964	0.000970	1000	100	1	1	0.010000	16	トーナメント選択	1点交叉
0.094761	0.000970	1000	100	1	1	0.010000	16	ランキング選択	2点交叉
0.101317	0.000970	1000	100	1	1	0.010000	16	ランキング選択	一様交叉
0.086180	0.000970	1000	100	1	1	0.010000	16	ランキング選択	1点交叉
0.854728	0.000111	1000	500	1	10	0.100000	32	トーナメント選択	2点交叉
1.016792	0.000085	1000	500	1	10	0.100000	32	トーナメント選択	一様交叉
0.855938	0.000021	1000	500	1	10	0.100000	32	トーナメント選択	1点交叉
1.044013	0.000002	1000	500	1	10	0.100000	32	ランキング選択	2点交叉
1.153137	0.000066	1000	500	1	10	0.100000	32	ランキング選択	一様交叉
1.032596	0.000007	1000	500	1	10	0.100000	32	ランキング選択	1点交叉
1.510362	0.000154	1000	500	1	10	0.100000	64	トーナメント選択	2点交叉
1.758165	0.000155	1000	500	1	10	0.100000	64	トーナメント選択	一様交叉
1.514317	0.000052	1000	500	1	10	0.100000	64	トーナメント選択	1点交叉
1.810611	0.000005	1000	500	1	10	0.100000	64	ランキング選択	2点交叉
1.936090	0.000012	1000	500	1	10	0.100000	64	ランキング選択	一様交叉
1.689646	0.000109	1000	500	1	10	0.100000	64	ランキング選択	1点交叉
0.515983	0.000970	1000	500	1	10	0.100000	16	トーナメント選択	2点交叉
0.553691	0.000970	1000	500	1	10	0.100000	16	トーナメント選択	一様交叉
0.485314	0.000970	1000	500	1	10	0.100000	16	トーナメント選択	1点交叉
0.685624	0.000970	1000	500	1	10	0.100000	16	ランキング選択	2点交叉
0.738285	0.000970	1000	500	1	10	0.100000	16	ランキング選択	一様交叉
0.666166	0.000970	1000	500	1	10	0.100000	16	ランキング選択	1点交叉
0.853070	0.000106	1000	500	1	10	0.010000	32	トーナメント選択	2点交叉
0.964142	0.000103	1000	500	1	10	0.010000	32	トーナメント選択	一様交叉
0.804777	0.000025	1000	500	1	10	0.010000	32	トーナメント選択	1点交叉
1.028535	0.000054	1000	500	1	10	0.010000	32	ランキング選択	2点交叉
1.132164	0.000023	1000	500	1	10	0.010000	32	ランキング選択	一様交叉
1.035238	0.000108	1000	500	1	10	0.010000	32	ランキング選択	1点交叉
1.468161	0.000077	1000	500	1	10	0.010000	64	トーナメント選択	2点交叉
1.746888	0.000045	1000	500	1	10	0.010000	64	トーナメント選択	一様交叉
1.482650	0.000169	1000	500	1	10	0.010000	64	トーナメント選択	1点交叉
1.664813	0.000049	1000	500	1	10	0.010000	64	ランキング選択	2点交叉
1.900259	0.000021	1000	500	1	10	0.010000	64	ランキング選択	一様交叉
1.738930	0.000034	1000	500	1	10	0.010000	64	ランキング選択	1点交叉
0.554784	0.000970	1000	500	1	10	0.010000	16	トーナメント選択	2点交叉
0.626670	0.000970	1000	500	1	10	0.010000	16	トーナメント選択	一様交叉
0.516121	0.000970	1000	500	1	10	0.010000	16	トーナメント選択	1点交叉
0.711691	0.000970	1000	500	1	10	0.010000	16	ランキング選択	2点交叉
0.773500	0.000970	1000	500	1	10	0.010000	16	ランキング選択	一様交叉
0.726075	0.000970	1000	500	1	10	0.010000	16	ランキング選択	1点交叉
0.762969	0.000558	1000	500	1	1	0.100000	32	トーナメント選択	2点交叉
0.887060	0.000055	1000	500	1	1	0.100000	32	トーナメント選択	一様交叉
0.740674	0.000011	1000	500	1	1	0.100000	32	トーナメント選択	1点交叉
1.018818	0.000071	1000	500	1	1	0.100000	32	ランキング選択	2点交叉
1.195317	0.000081	1000	500	1	1	0.100000	32	ランキング選択	一様交叉
1.031542	0.000007	1000	500	1	1	0.100000	32	ランキング選択	1点交叉
1.397116	0.000103	1000	500	1	1	0.100000	64	トーナメント選択	2点交叉
1.682050	0.000053	1000	500	1	1	0.100000	64	トーナメント選択	一様交叉
1.404122	0.000043	1000	500	1	1	0.100000	64	トーナメント選択	1点交叉
1.666311	0.000307	1000	500	1	1	0.100000	64	ランキング選択	2点交叉
1.906388	0.000223	1000	500	1	1	0.100000	64	ランキング選択	一様交叉
1.698748	0.000127	1000	500	1	1	0.100000	64	ランキング選択	1点交叉
0.429955	0.000970	1000	500	1	1	0.100000	16	トーナメント選択	2点交叉
0.478651	0.000970	1000	500	1	1	0.100000	16	トーナメント選択	一様交叉
0.406710	0.000970	1000	500	1	1	0.100000	16	トーナメント選択	1点交叉
0.706180	0.000970	1000	500	1	1	0.100000	16	ランキング選択	2点交叉
0.768172	0.000970	1000	500	1	1	0.100000	16	ランキング選択	一様交叉
0.707959	0.000970	1000	500	1	1	0.100000	16	ランキング選択	1点交叉
0.786886	0.000126	1000	500	1	1	0.010000	32	トーナメント選択	2点交叉
0.946416	0.000038	1000	500	1	1	0.010000	32	トーナメント選択	一様交叉
0.763768	0.000031	1000	500	1	1	0.010000	32	トーナメント選択	1点交叉
1.065839	0.000017	1000	500	1	1	0.010000	32	ランキング選択	2点交叉
1.147767	0.000045	1000	500	1	1	0.010000	32	ランキング選択	一様交叉
1.025768	0.000110	1000	500	1	1	0.010000	32	ランキング選択	1点交叉
1.388412	0.000091	1000	500	1	1	0.010000	64	トーナメント選択	2点交叉
1.715072	0.000010	1000	500	1	1	0.010000	64	トーナメント選択	一様交叉
1.402593	0.000037	1000	500	1	1	0.010000	64	トーナメント選択	1点交叉
1.668726	0.000059	1000	500	1	1	0.010000	64	ランキング選択	2点交叉
1.933896	0.000229	1000	500	1	1	0.010000	64	ランキング選択	一様交叉
1.662768	0.000024	1000	500	1	1	0.010000	64	ランキング選択	1点交叉
0.424648	0.000970	1000	500	1	1	0.010000	16	トーナメント選択	2点交叉
0.482174	0.000970	1000	500	1	1	0.010000	16	トーナメント選択	一様交叉
0.420525	0.000970	1000	500	1	1	0.010000	16	トーナメント選択	1点交叉
0.698261	0.000970	1000	500	1	1	0.010000	16	ランキング選択	2点交叉
0.768805	0.000970	1000	500	1	1	0.010000	16	ランキング選択	一様交叉
0.686958	0.000970	1000	500	1	1	0.010000	16	ランキング選択	1点交叉
1.652662	0.000030	1000	1000	1	10	0.100000	32	トーナメント選択	2点交叉
1.975161	0.000003	1000	1000	1	10	0.100000	32	トーナメント選択	一様交叉
1.658902	0.000013	1000	1000	1	10	0.100000	32	トーナメント選択	1点交叉
2.549711	0.000002	1000	1000	1	10	0.100000	32	ランキング選択	2点交叉
2.828641	0.000025	1000	1000	1	10	0.100000	32	ランキング選択	一様交叉
2.638234	0.000036	1000	1000	1	10	0.100000	32	ランキング選択	1点交叉
3.097493	0.000065	1000	1000	1	10	0.100000	64	トーナメント選択	2点交叉
3.678463	0.000025	1000	1000	1	10	0.100000	64	トーナメント選択	一様交叉
2.934001	0.000055	1000	1000	1	10	0.100000	64	トーナメント選択	1点交叉
3.881280	0.000017	1000	1000	1	10	0.100000	64	ランキング選択	2点交叉
4.523345	0.000019	1000	1000	1	10	0.100000	64	ランキング選択	一様交叉
3.850995	0.000080	1000	1000	1	10	0.100000	64	ランキング選択	1点交叉
1.043070	0.000970	1000	1000	1	10	0.100000	16	トーナメント選択	2点交叉
1.131992	0.000970	1000	1000	1	10	0.100000	16	トーナメント選択	一様交叉
0.985591	0.000970	1000	1000	1	10	0.100000	16	トーナメント選択	1点交叉
1.899919	0.000970	1000	1000	1	10	0.100000	16	ランキング選択	2点交叉
2.071744	0.000970	1000	1000	1	10	0.100000	16	ランキング選択	一様交叉
1.886775	0.000970	1000	1000	1	10	0.100000	16	ランキング選択	1点交叉
1.653925	0.000031	1000	1000	1	10	0.010000	32	トーナメント選択	2点交叉
1.918129	0.000001	1000	1000	1	10	0.010000	32	トーナメント選択	一様交叉
1.656300	0.000001	1000	1000	1	10	0.010000	32	トーナメント選択	1点交叉
2.612016	0.000012	1000	1000	1	10	0.010000	32	ランキング選択	2点交叉
2.773149	0.000006	1000	1000	1	10	0.010000	32	ランキング選択	一様交叉
2.601978	0.000057	1000	1000	1	10	0.010000	32	ランキング選択	1点交叉
2.960537	0.000136	1000	1000	1	10	0.010000	64	トーナメント選択	2点交叉
3.539471	0.000011	1000	1000	1	10	0.010000	64	トーナメント選択	一様交叉
2.903364	0.000039	1000	1000	1	10	0.010000	64	トーナメント選択	1点交叉
3.878523	0.000073	1000	1000	1	10	0.010000	64	ランキング選択	2点交叉
4.341792	0.000001	1000	1000	1	10	0.010000	64	ランキング選択	一様交叉
3.849901	0.000005	1000	1000	1	10	0.010000	64	ランキング選択	1点交叉
1.018149	0.000970	1000	1000	1	10	0.010000	16	トーナメント選択	2点交叉
1.136666	0.000970	1000	1000	1	10	0.010000	16	トーナメント選択	一様交叉
0.981555	0.000970	1000	1000	1	10	0.010000	16	トーナメント選択	1点交叉
2.013238	0.000970	1000	1000	1	10	0.010000	16	ランキング選択	2点交叉
2.117237	0.000970	1000	1000	1	10	0.010000	16	ランキング選択	一様交叉
1.948707	0.000970	1000	1000	1	10	0.010000	16	ランキング選択	1点交叉
1.593217	0.000018	1000	1000	1	1	0.100000	32	トーナメント選択	2点交叉
1.821321	0.000033	1000	1000	1	1	0.100000	32	トーナメント選択	一様交叉
1.619221	0.000036	1000	1000	1	1	0.100000	32	トーナメント選択	1点交叉
2.679578	0.000051	1000	1000	1	1	0.100000	32	ランキング選択	2点交叉
2.977468	0.000003	1000	1000	1	1	0.100000	32	ランキング選択	一様交叉
2.709298	0.000015	1000	1000	1	1	0.100000	32	ランキング選択	1点交叉
3.094667	0.000010	1000	1000	1	1	0.100000	64	トーナメント選択	2点交叉
3.826684	0.000082	1000	1000	1	1	0.100000	64	トーナメント選択	一様交叉
3.172868	0.000006	1000	1000	1	1	0.100000	64	トーナメント選択	1点交叉
4.334489	0.000212	1000	1000	1	1	0.100000	64	ランキング選択	2点交叉
4.735328	0.000034	1000	1000	1	1	0.100000	64	ランキング選択	一様交叉
4.278040	0.000104	1000	1000	1	1	0.100000	64	ランキング選択	1点交叉
0.999240	0.000970	1000	1000	1	1	0.100000	16	トーナメント選択	2点交叉
1.098419	0.000970	1000	1000	1	1	0.100000	16	トーナメント選択	一様交叉
0.903862	0.000970	1000	1000	1	1	0.100000	16	トーナメント選択	1点交叉
2.104785	0.000970	1000	1000	1	1	0.100000	16	ランキング選択	2点交叉
2.156978	0.000970	1000	1000	1	1	0.100000	16	ランキング選択	一様交叉
2.020440	0.000970	1000	1000	1	1	0.100000	16	ランキング選択	1点交叉
1.526134	0.000002	1000	1000	1	1	0.010000	32	トーナメント選択	2点交叉
1.788238	0.000016	1000	1000	1	1	0.010000	32	トーナメント選択	一様交叉
1.522004	0.000069	1000	1000	1	1	0.010000	32	トーナメント選択	1点交叉
2.596773	0.000017	1000	1000	1	1	0.010000	32	ランキング選択	2点交叉
2.871605	0.000012	1000	1000	1	1	0.010000	32	ランキング選択	一様交叉
2.534629	0.000010	1000	1000	1	1	0.010000	32	ランキング選択	1点交叉
2.891209	0.000211	1000	1000	1	1	0.010000	64	トーナメント選択	2点交叉
3.347036	0.000085	1000	1000	1	1	0.010000	64	トーナメント選択	一様交叉
2.786602	0.000055	1000	1000	1	1	0.010000	64	トーナメント選択	1点交叉
3.912570	0.000000	1000	1000	1	1	0.010000	64	ランキング選択	2点交叉
4.335342	0.000022	1000	1000	1	1	0.010000	64	ランキング選択	一様交叉
3.829058	0.000020	1000	1000	1	1	0.010000	64	ランキング選択	1点交叉
0.830259	0.000970	1000	1000	1	1	0.010000	16	トーナメント選択	2点交叉
0.999200	0.000970	1000	1000	1	1	0.010000	16	トーナメント選択	一様交叉
0.831785	0.000970	1000	1000	1	1	0.010000	16	トーナメント選択	1点交叉
1.942434	0.000970	1000	1000	1	1	0.010000	16	ランキング選択	2点交叉
2.136686	0.000970	1000	1000	1	1	0.010000	16	ランキング選択	一様交叉
1.941967	0.000970	1000	1000	1	1	0.010000	16	ランキング選択	1点交叉
0.014140	0.001939	1000	10	1	10	0.100000	32	トーナメント選択	2点交叉
0.017054	0.003235	1000	10	1	10	0.100000	32	トーナメント選択	一様交叉
0.013923	0.001319	1000	10	1	10	0.100000	32	トーナメント選択	1点交叉
0.012911	0.007819	1000	10	1	10	0.100000	32	ランキング選択	2点交叉
0.014703	0.001758	1000	10	1	10	0.100000	32	ランキング選択	一様交叉
0.013031	0.002307	1000	10	1	10	0.100000	32	ランキング選択	1点交叉
0.026710	0.009112	1000	10	1	10	0.100000	64	トーナメント選択	2点交叉
0.030408	0.011829	1000	10	1	10	0.100000	64	トーナメント選択	一様交叉
0.024752	0.003938	1000	10	1	10	0.100000	64	トーナメント選択	1点交叉
0.025913	0.000369	1000	10	1	10	0.100000	64	ランキング選択	2点交叉
0.032301	0.001657	1000	10	1	10	0.100000	64	ランキング選択	一様交叉
0.024364	0.019159	1000	10	1	10	0.100000	64	ランキング選択	1点交叉
0.009902	0.003936	1000	10	1	10	0.100000	16	トーナメント選択	2点交叉
0.008678	0.002005	1000	10	1	10	0.100000	16	トーナメント選択	一様交叉
0.009046	0.000970	1000	10	1	10	0.100000	16	トーナメント選択	1点交叉
0.006863	0.000970	1000	10	1	10	0.100000	16	ランキング選択	2点交叉
0.007614	0.003936	1000	10	1	10	0.100000	16	ランキング選択	一様交叉
0.007536	0.001511	1000	10	1	10	0.100000	16	ランキング選択	1点交叉
0.013605	0.004887	1000	10	1	10	0.010000	32	トーナメント選択	2点交叉
0.015889	0.003580	1000	10	1	10	0.010000	32	トーナメント選択	一様交叉
0.013162	0.000030	1000	10	1	10	0.010000	32	トーナメント選択	1点交叉
0.013049	0.001433	1000	10	1	10	0.010000	32	ランキング選択	2点交叉
0.015689	0.004937	1000	10	1	10	0.010000	32	ランキング選択	一様交叉
0.013982	0.005396	1000	10	1	10	0.010000	32	ランキング選択	1点交叉
0.028351	0.002784	1000	10	1	10	0.010000	64	トーナメント選択	2点交叉
0.033361	0.017955	1000	10	1	10	0.010000	64	トーナメント選択	一様交叉
0.028262	0.013664	1000	10	1	10	0.010000	64	トーナメント選択	1点交叉
0.028301	0.003347	1000	10	1	10	0.010000	64	ランキング選択	2点交叉
0.028079	0.001610	1000	10	1	10	0.010000	64	ランキング選択	一様交叉
0.025055	0.017401	1000	10	1	10	0.010000	64	ランキング選択	1点交叉
0.009363	0.005717	1000	10	1	10	0.010000	16	トーナメント選択	2点交叉
0.009667	0.001292	1000	10	1	10	0.010000	16	トーナメント選択	一様交叉
0.008962	0.000970	1000	10	1	10	0.010000	16	トーナメント選択	1点交叉
0.008666	0.001511	1000	10	1	10	0.010000	16	ランキング選択	2点交叉
0.009593	0.001292	1000	10	1	10	0.010000	16	ランキング選択	一様交叉
0.006825	0.001292	1000	10	1	10	0.010000	16	ランキング選択	1点交叉
0.012441	0.002929	1000	10	1	1	0.100000	32	トーナメント選択	2点交叉
0.014709	0.004085	1000	10	1	1	0.100000	32	トーナメント選択	一様交叉
0.013480	0.000749	1000	10	1	1	0.100000	32	トーナメント選択	1点交叉
0.012717	0.001302	1000	10	1	1	0.100000	32	ランキング選択	2点交叉
0.016047	0.000301	1000	10	1	1	0.100000	32	ランキング選択	一様交叉
0.012453	0.002552	1000	10	1	1	0.100000	32	ランキング選択	1点交叉
0.024313	0.001092	1000	10	1	1	0.100000	64	トーナメント選択	2点交叉
0.028218	0.004031	1000	10	1	1	0.100000	64	トーナメント選択	一様交叉
0.025305	0.001245	1000	10	1	1	0.100000	64	トーナメント選択	1点交叉
0.025737	0.011734	1000	10	1	1	0.100000	64	ランキング選択	2点交叉
0.028852	0.002290	1000	10	1	1	0.100000	64	ランキング選択	一様交叉
0.023977	0.003522	1000	10	1	1	0.100000	64	ランキング選択	1点交叉
0.007172	0.001511	1000	10	1	1	0.100000	16	トーナメント選択	2点交叉
0.007609	0.004776	1000	10	1	1	0.100000	16	トーナメント選択	一様交叉
0.007590	0.000970	1000	10	1	1	0.100000	16	トーナメント選択	1点交叉
0.006961	0.001511	1000	10	1	1	0.100000	16	ランキング選択	2点交叉
0.008977	0.001292	1000	10	1	1	0.100000	16	ランキング選択	一様交叉
0.006605	0.000970	1000	10	1	1	0.100000	16	ランキング選択	1点交叉
0.012376	0.002012	1000	10	1	1	0.010000	32	トーナメント選択	2点交叉
0.014421	0.007219	1000	10	1	1	0.010000	32	トーナメント選択	一様交叉
0.013117	0.002381	1000	10	1	1	0.010000	32	トーナメント選択	1点交叉
0.013156	0.001036	1000	10	1	1	0.010000	32	ランキング選択	2点交叉
0.014443	0.002084	1000	10	1	1	0.010000	32	ランキング選択	一様交叉
